SocialSecurityNumberValue|StatusID
126-24-7194|1
515-48-1506|1
210-94-2085|1
664-86-5299|1
342-68-3497|1
991-62-6781|1
637-90-8455|1
648-60-8715|1
064-34-1811|1
839-20-3675|1
085-20-6498|1
431-33-8291|1
784-43-0776|1
489-08-8478|1
911-19-4100|1
226-01-9602|1
708-37-3852|1
315-36-2340|1
659-48-6336|1
848-45-1439|1
969-37-7502|1
841-58-6686|1
880-91-3588|1
521-21-1849|1
600-15-8219|1
997-74-4171|1
462-83-3342|1
221-14-8297|1
982-77-8374|1
416-77-8497|1
196-93-9799|1
933-52-7107|1
098-07-6029|1
741-35-0925|1
601-19-1564|1
201-71-2080|1
412-66-7399|1
217-39-6149|1
809-75-2386|1
920-86-8108|1
831-46-1403|1
509-33-2719|1
205-67-6287|1
112-90-6676|1
814-72-4911|1
242-62-9437|1
673-78-0547|1
629-01-1094|1
110-97-5496|1
365-13-7707|1
472-18-2113|1
792-91-8820|1
952-10-8627|1
884-99-0478|1
579-30-7617|1
073-40-6662|1
124-57-1293|1
295-25-0767|1
756-20-4603|1
031-40-3459|1
722-84-5427|1
858-64-7230|1
456-03-8099|1
609-29-5268|1
081-79-7866|1
007-05-7030|1
348-04-5768|1
883-24-5563|1
641-18-9299|1
135-04-7086|1
422-92-6933|1
517-17-1556|1
505-72-6617|1
039-61-3803|1
856-51-2784|1
602-22-4583|1
290-75-1513|1
757-68-3617|1
769-84-5987|1
986-22-4618|1
793-32-9860|1
102-19-3681|1
833-56-6265|1
631-50-3290|1
042-31-4215|1
197-03-7264|1
278-04-9635|1
472-84-2868|1
557-66-2382|1
332-75-3236|1
557-52-5049|1
200-25-2944|1
394-75-3275|1
910-77-6497|1
831-66-2474|1
822-71-3743|1
940-57-8116|1
872-71-1776|1
498-32-4769|1
699-54-5227|1
130-50-8162|1
303-08-9832|1
824-84-0634|1
127-80-2722|1
399-37-2699|1
314-64-1859|1
040-73-9486|1
864-39-1754|1
512-68-8100|1
328-70-9242|1
817-69-2112|1
804-78-2673|1
833-53-5846|1
264-99-8745|1
311-81-7701|1
539-47-3410|1
907-19-6815|1
291-66-8088|1
574-27-1105|1
641-79-3898|1
174-50-1396|1
139-31-1074|1
061-59-5873|1
003-48-1112|1
601-77-7368|1
075-55-5782|1
405-97-2111|1
469-42-5175|1
243-53-0353|1
402-23-5142|1
157-20-7377|1
195-09-5015|1
735-18-5037|1
663-48-8793|1
753-90-7038|1
570-69-8844|1
072-50-7132|1
532-24-8185|1
179-70-0771|1
622-89-7831|1
073-66-3634|1
074-84-2879|1
374-41-6845|1
236-34-3810|1
075-74-4941|1
332-71-5146|1
813-67-8365|1
151-33-7307|1
801-62-9569|1
919-02-3866|1
424-12-2756|1
720-59-8198|1
516-68-0593|1
416-20-2834|1
200-83-1610|1
332-46-4933|1
325-84-9888|1
562-81-2240|1
946-92-3282|1
633-27-2213|1
331-45-3904|1
298-81-2260|1
106-36-1517|1
674-81-0348|1
455-40-4754|1
553-95-4939|1
570-47-1668|1
464-59-1691|1
398-86-3047|1
052-77-6695|1
492-88-4086|1
838-09-7426|1
893-90-0256|1
935-23-1039|1
342-65-0313|1
954-11-4107|1
748-39-9703|1
834-07-8031|1
055-86-8595|1
222-90-9489|1
921-06-5799|1
482-19-9325|1
626-62-3128|1
733-66-0490|1
468-63-2422|1
063-13-9445|1
138-44-7549|1
894-30-3807|1
699-66-8201|1
605-78-2176|1
883-67-0018|1
077-02-1728|1
524-86-4675|1
099-33-4898|1
098-02-7331|1
921-37-4283|1
561-99-7454|1
915-09-4566|1
194-03-7509|1
200-78-5253|1
113-03-8338|1
096-85-9885|1
048-39-6211|1
070-54-2625|1
477-04-1158|1
265-79-2872|1
647-77-2914|1
392-05-7918|1
472-96-5881|1
545-88-9862|1
422-33-0765|1
942-98-3071|1
656-01-1661|1
744-87-9742|1
807-49-4527|1
483-44-0445|1
341-92-2312|1
464-55-0055|1
234-72-9763|1
042-62-8816|1
401-50-5092|1
635-65-2144|1
186-53-0529|1
808-61-7936|1
122-90-9033|1
317-58-5529|1
339-98-5300|1
544-21-9534|1
755-95-7728|1
071-71-2657|1
331-61-3794|1
285-35-3723|1
465-18-8438|1
239-30-9032|1
991-53-3200|1
438-34-6488|1
102-91-1360|1
423-70-6339|1
352-85-2977|1
556-88-6897|1
442-12-8265|1
787-48-9950|1
414-83-5589|1
531-85-4122|1
709-10-6923|1
627-55-6721|1
633-32-6153|1
124-96-7914|1
130-90-9113|1
745-93-4873|1
075-91-2926|1
154-79-1820|1
077-21-0543|1
325-03-5059|1
090-57-0647|1
724-71-6018|1
941-72-3047|1
625-92-5623|1
075-32-1460|1
036-66-5706|1
084-67-9040|1
072-46-9428|1
120-55-3042|1
510-55-3479|1
618-31-2941|1
110-04-3979|1
727-41-1931|1
310-80-2078|1
183-45-9869|1
730-08-4792|1
036-05-5467|1
484-24-3546|1
602-02-1147|1
122-60-1593|1
298-43-1748|1
956-01-6137|1
268-96-2835|1
748-31-2517|1
378-77-8650|1
696-89-0073|1
956-39-4752|1
825-47-5086|1
801-14-0673|1
939-51-0157|1
283-60-8017|1
034-02-3725|1
033-23-4414|1
373-46-1150|1
196-29-7332|1
295-11-4673|1
490-90-1295|1
108-17-2149|1
684-47-9568|1
666-16-8734|1
546-33-4572|1
268-47-7034|1
450-35-7620|1
492-66-6631|1
566-58-9272|1
360-63-1866|1
775-51-0283|1
600-45-6022|1
886-18-4391|1
587-35-5394|1
416-37-0701|1
568-82-1333|1
658-92-8230|1
030-84-7622|1
705-99-2422|1
466-54-5830|1
288-33-8433|1
770-89-6496|1
845-94-8788|1
855-38-2891|1
265-86-9940|1
223-08-2966|1
593-99-7561|1
794-70-7013|1
364-74-6611|1
266-89-4528|1
360-42-6342|1
856-30-0260|1
696-64-4759|1
421-72-8800|1
255-80-5463|1
534-76-9819|1
768-48-9202|1
945-87-5437|1
827-49-6213|1
142-41-1453|1
988-58-0519|1
426-49-9616|1
655-41-5637|1
968-53-4315|1
820-18-2751|1
876-54-8996|1
155-83-9801|1
679-50-4121|1
532-42-5467|1
091-03-8057|1
405-55-2386|1
331-43-1436|1
828-82-3079|1
585-88-3572|1
418-80-9561|1
489-13-7006|1
269-95-9539|1
721-98-5772|1
166-31-0813|1
640-89-0805|1
415-56-3792|1
758-56-9725|1
193-49-7406|1
132-05-7113|1
592-57-9504|1
623-26-6979|1
456-05-2896|1
846-82-0784|1
851-68-5669|1
661-17-1227|1
063-19-9346|1
228-17-3148|1
978-66-2365|1
983-30-6348|1
960-14-9029|1
243-13-4169|1
627-54-0485|1
383-19-8500|1
791-57-7424|1
301-90-8806|1
406-53-3247|1
618-07-8594|1
776-37-4006|1
636-64-6007|1
462-47-7477|1
655-88-6849|1
176-61-5530|1
150-04-6232|1
075-68-0048|1
085-44-6007|1
572-68-7540|1
356-58-7645|1
310-34-0679|1
044-47-7657|1
017-99-8973|1
448-92-7113|1
103-14-6829|1
058-13-2971|1
328-26-4966|1
701-54-3902|1
854-69-9277|1
800-07-9677|1
846-11-8945|1
983-35-5440|1
617-14-1431|1
787-14-0439|1
726-63-7572|1
294-98-3004|1
917-51-5518|1
457-03-3223|1
268-61-7982|1
677-19-7739|1
838-22-9274|1
929-60-8161|1
817-12-7915|1
139-44-9935|1
154-54-1220|1
453-97-9173|1
633-56-7096|1
627-88-5487|1
416-39-0775|1
572-71-7359|1
746-93-9429|1
369-94-9173|1
117-79-0256|1
941-48-8633|1
509-78-0742|1
558-30-4878|1
201-81-6330|1
881-05-6276|1
065-21-3343|1
379-51-2112|1
738-25-4037|1
056-39-5012|1
051-78-5910|1
205-34-1795|1
891-69-0847|1
846-12-1033|1
475-85-0870|1
590-37-9002|1
103-86-8947|1
316-31-7387|1
583-74-2825|1
814-21-2320|1
460-45-3857|1
573-51-5180|1
896-99-4786|1
454-98-3527|1
543-22-0921|1
231-90-6561|1
125-15-8727|1
503-95-5284|1
606-73-4801|1
852-62-5988|1
897-08-4896|1
852-39-6654|1
717-90-3499|1
569-69-3761|1
422-65-8756|1
542-77-0869|1
647-35-8334|1
626-69-0534|1
359-95-5004|1
857-96-7725|1
038-05-3743|1
879-56-9117|1
863-69-8313|1
427-51-0027|1
306-55-4562|1
497-09-3035|1
653-07-9629|1
393-21-2694|1
765-27-3872|1
436-49-4304|1
165-86-9349|1
577-53-6482|1
002-54-0927|1
963-68-0819|1
256-22-8386|1
830-32-1351|1
597-86-8744|1
197-21-9021|1
809-64-8390|1
105-12-2860|1
525-43-1971|1
401-26-6532|1
068-73-0241|1
808-49-5400|1
211-69-3855|1
881-14-9854|1
431-93-9505|1
252-84-6307|1
556-96-6557|1
033-77-8864|1
809-89-4274|1
806-44-2521|1
884-85-9583|1
186-76-5912|1
111-79-3678|1
335-98-5156|1
517-92-5070|1
853-67-1798|1
336-27-5876|1
566-84-2937|1
997-04-9610|1
138-99-5979|1
113-41-2496|1
134-99-2833|1
028-25-1716|1
359-14-0501|1
263-22-9817|1
140-52-8391|1
380-95-2228|1
248-47-1670|1
664-32-0095|1
665-19-7281|1
630-97-7904|1
770-22-5822|1
266-38-9324|1
224-82-4288|1
009-97-1312|1
538-31-6236|1
312-85-5188|1
122-76-0431|1
375-86-9328|1
083-47-6777|1
274-36-0574|1
444-73-1679|1
260-49-9996|1
400-87-1330|1
906-16-1293|1
794-24-4950|1
036-13-0151|1
386-35-3306|1
210-51-2152|1
747-40-3567|1
649-19-9141|1
255-95-4640|1
372-56-2471|1
963-28-8104|1
624-91-9834|1
386-22-6024|1
913-58-6257|1
438-05-3422|1
663-88-0098|1
727-24-2209|1
952-51-0984|1
643-75-6905|1
219-65-2059|1
665-42-6745|1
248-08-8489|1
205-76-4403|1
347-82-2931|1
613-83-8135|1
731-21-1367|1
572-59-0619|1
454-64-3307|1
027-02-7655|1
712-98-1622|1
293-17-5631|1
397-25-1586|1
951-19-9742|1
493-46-1263|1
569-38-4107|1
927-34-6787|1
285-91-5387|1
554-65-0601|1
144-21-7780|1
344-22-0619|1
084-49-7808|1
278-06-6564|1
730-22-5851|1
655-78-0218|1
163-08-1340|1
935-88-2650|1
920-10-6708|1
087-43-0691|1
623-74-5202|1
503-26-0377|1
381-61-9680|1
912-41-9655|1
346-29-3254|1
754-20-1237|1
094-63-1322|1
517-39-5681|1
926-21-3260|1
513-42-1233|1
391-99-0654|1
711-65-3153|1
137-23-9635|1
547-28-1725|1
054-25-6689|1
169-59-5938|1
939-17-9007|1
547-99-7972|1
936-11-3476|1
952-58-0443|1
711-86-1834|1
844-52-4133|1
900-63-6364|1
011-62-9706|1
160-55-3556|1
959-46-1414|1
899-76-6182|1
732-57-2582|1
223-84-0034|1
268-77-5482|1
967-19-6501|1
919-83-4068|1
989-21-7286|1
256-27-9564|1
957-93-5477|1
930-39-4470|1
442-97-6434|1
206-06-8191|1
426-97-2941|1
925-62-6775|1
410-63-8590|1
089-05-4338|1
321-24-7104|1
948-97-2542|1
413-64-4896|1
662-77-6440|1
710-29-4568|1
556-82-7976|1
904-76-1315|1
831-49-8562|1
113-07-5868|1
052-84-6360|1
098-87-8870|1
114-61-1463|1
736-49-0065|1
389-79-4091|1
330-76-2047|1
650-22-3298|1
221-85-8056|1
062-19-2810|1
302-49-7475|1
854-83-9068|1
667-36-7979|1
853-56-9058|1
757-60-6829|1
311-82-3336|1
791-52-9680|1
722-50-7290|1
651-46-8490|1
257-83-9921|1
830-04-6855|1
606-81-1199|1
399-88-6568|1
100-72-4318|1
611-48-1999|1
299-89-6183|1
647-91-0339|1
472-27-6681|1
313-58-9882|1
019-21-3734|1
058-41-5311|1
806-03-5283|1
221-15-7847|1
563-91-9372|1
677-69-7934|1
536-12-0254|1
529-35-5695|1
231-61-9203|1
958-36-7657|1
018-30-2319|1
132-38-6799|1
284-05-3118|1
900-80-4528|1
671-08-7422|1
833-09-9983|1
097-79-5788|1
874-77-4687|1
962-49-8497|1
804-82-7999|1
611-84-6648|1
762-21-8579|1
553-43-5315|1
258-39-6496|1
482-63-3059|1
573-85-2743|1
827-40-5266|1
922-86-5631|1
187-15-5163|1
763-17-8908|1
830-48-2149|1
512-29-9577|1
788-90-8756|1
884-28-6521|1
467-84-4019|1
929-39-1412|1
163-39-6319|1
575-97-4299|1
274-69-9858|1
102-57-0601|1
342-79-2629|1
641-43-9137|1
435-97-3457|1
348-78-9485|1
399-94-1164|1
874-46-0225|1
162-26-7499|1
375-60-7783|1
259-26-5031|1
785-24-6011|1
971-68-3333|1
815-54-4911|1
389-82-4122|1
488-49-4232|1
795-81-6057|1
683-18-0336|1
314-40-2336|1
963-94-3179|1
310-96-1894|1
485-38-1723|1
411-65-7310|1
744-38-0982|1
615-58-4002|1
625-49-6290|1
610-67-7634|1
327-58-7856|1
173-57-0779|1
470-47-8398|1
368-01-7459|1
016-51-5762|1
302-90-4444|1
240-08-8444|1
692-06-4387|1
508-07-5940|1
633-69-9136|1
604-35-2673|1
554-98-3869|1
404-31-8063|1
095-94-1786|1
891-38-3676|1
352-60-0774|1
824-33-5804|1
185-37-5955|1
919-63-5289|1
347-66-5072|1
484-83-7830|1
926-76-6554|1
479-46-5220|1
190-89-5929|1
638-15-1364|1
666-80-6737|1
072-16-4684|1
517-81-3648|1
333-42-9827|1
672-63-3491|1
858-06-6468|1
299-61-1051|1
396-96-6141|1
712-87-1389|1
555-63-4255|1
987-55-2248|1
459-26-8334|1
855-28-5097|1
039-96-0268|1
418-59-3429|1
672-80-8254|1
173-33-8412|1
946-34-5351|1
032-27-8360|1
060-36-2818|1
330-96-1747|1
939-35-8734|1
758-22-3825|1
516-01-7810|1
138-26-6432|1
079-97-3721|1
271-04-0667|1
314-38-3033|1
584-05-2076|1
689-43-9825|1
997-79-9168|1
228-71-0061|1
852-48-2471|1
469-91-5943|1
443-66-3285|1
061-81-0787|1
892-95-2932|1
464-79-3196|1
215-02-5787|1
871-36-3045|1
666-07-7848|1
400-52-2073|1
864-91-5509|1
637-23-4984|1
125-80-1249|1
472-87-7252|1
974-52-2324|1
129-79-4747|1
689-53-0072|1
597-02-6933|1
427-98-1238|1
942-80-8462|1
809-05-1392|1
122-20-8996|1
528-26-7269|1
794-34-9866|1
195-74-1455|1
853-89-8311|1
073-54-2707|1
310-71-9845|1
200-27-8966|1
857-21-2455|1
375-19-9981|1
279-66-8275|1
586-85-3279|1
333-60-5428|1
747-89-1948|1
021-40-2698|1
548-57-0841|1
293-87-2666|1
575-50-3325|1
155-92-9292|1
003-67-0452|1
482-42-1564|1
988-91-0801|1
318-27-0431|1
503-74-9357|1
728-56-8158|1
790-18-8643|1
627-31-6358|1
162-09-3120|1
731-70-1634|1
495-43-9324|1
399-33-9311|1
498-27-4746|1
039-04-4864|1
190-23-3065|1
041-79-1312|1
331-84-9369|1
517-37-7415|1
065-38-3602|1
409-32-3380|1
844-26-2130|1
916-82-8358|1
111-11-4095|1
005-23-2962|1
341-75-1474|1
378-44-0801|1
330-12-2927|1
181-40-8555|1
227-97-0669|1
191-34-9537|1
571-09-9461|1
137-20-7753|1
274-28-4069|1
471-93-6849|1
721-33-6174|1
641-18-6132|1
594-69-9389|1
280-08-1997|1
046-66-8560|1
358-69-8446|1
769-92-7706|1
456-43-1418|1
350-21-5575|1
372-11-1641|1
673-86-1900|1
608-46-0746|1
238-58-8029|1
454-60-6469|1
015-29-0085|1
746-10-5306|1
919-91-5829|1
562-70-0109|1
914-27-8926|1
476-29-9707|1
056-22-5824|1
775-61-2212|1
010-44-2043|1
781-12-1046|1
042-32-3228|1
124-44-1427|1
134-60-1136|1
027-45-1886|1
581-11-1571|1
179-69-1934|1
182-76-2951|1
832-40-3747|1
065-24-6841|1
787-73-6535|1
327-14-7965|1
478-52-3864|1
688-79-8248|1
750-34-6869|1
857-03-7693|1
394-20-4958|1
065-83-7443|1
011-60-3571|1
809-21-9173|1
948-06-2013|1
459-35-8671|1
460-70-3150|1
392-11-5905|1
770-49-9026|1
369-43-4199|1
608-97-3691|1
605-67-0460|1
189-72-9060|1
909-32-5381|1
440-67-3109|1
469-74-7314|1
623-29-9965|1
819-40-3283|1
454-01-0910|1
905-30-3395|1
841-64-1678|1
937-20-2346|1
548-34-3886|1
156-27-6228|1
961-55-3851|1
777-95-4339|1
280-30-7511|1
172-74-1404|1
423-79-5778|1
041-15-6689|1
955-29-4296|1
566-07-6732|1
370-50-4677|1
077-92-3973|1
343-47-0214|1
374-86-8463|1
943-68-0492|1
657-62-9919|1
588-67-8972|1
028-51-4128|1
657-51-1916|1
720-20-9870|1
194-40-4834|1
712-41-4504|1
966-21-3807|1
354-83-2768|1
119-05-9298|1
731-10-4737|1
620-30-6575|1
438-97-3971|1
776-34-9883|1
055-42-4135|1
206-62-2680|1
035-18-4640|1
363-23-2707|1
599-69-4223|1
611-24-8419|1
620-90-4643|1
483-92-4098|1
718-10-9024|1
330-75-4165|1
087-93-0638|1
462-91-7836|1
967-15-2055|1
009-09-8692|1
466-37-8663|1
203-03-6070|1
235-82-7437|1
555-16-4344|1
524-57-4944|1
004-49-5230|1
366-70-4248|1
048-28-2953|1
207-14-7796|1
639-64-0862|1
636-61-8239|1
595-02-5566|1
543-51-0790|1
296-10-9292|1
673-53-7805|1
629-93-3394|1
289-96-6604|1
682-64-3797|1
444-42-0921|1
571-99-8844|1
827-60-1825|1
657-91-5439|1
610-92-5547|1
937-46-9729|1
444-07-6106|1
496-38-7454|1
515-58-1985|1
440-35-6804|1
426-95-9681|1
444-15-5989|1
465-97-5187|1
195-47-4977|1
746-02-6124|1
237-02-0092|1
784-35-5033|1
687-24-5732|1
769-94-0436|1
347-06-4185|1
686-39-2472|1
502-23-9647|1
576-17-7783|1
955-47-4878|1
454-25-6020|1
113-75-3595|1
133-28-5587|1
190-65-9979|1
177-74-7156|1
395-67-2018|1
555-12-9161|1
101-51-0811|1
251-25-7834|1
648-66-8525|1
231-83-8781|1
016-24-9887|1
971-65-2000|1
684-22-7780|1
859-50-7314|1
249-33-4936|1
249-18-4912|1
576-40-3555|1
572-36-7411|1
521-86-5042|1
576-49-6174|1
706-95-8268|1
120-16-5049|1
727-42-0191|1
002-87-9041|1
138-24-0119|1
350-01-9197|1
290-40-4800|1
361-65-4283|1
523-44-8793|1
248-45-7936|1
696-11-7284|1
161-16-5382|1
904-13-1634|1
988-52-7571|1
472-57-5293|1
451-43-1135|1
729-17-8611|1
584-29-0868|1
138-35-3042|1
399-60-7178|1
625-48-9733|1
226-31-7631|1
176-97-0870|1
474-45-8719|1
756-30-8761|1
723-89-0796|1
899-08-0103|1
766-52-2791|1
932-12-8218|1
642-03-8086|1
234-51-5321|1
446-36-0432|1
784-25-2688|1
766-28-4561|1
027-26-7262|1
989-82-9851|1
211-42-4556|1
225-50-5259|1
707-86-9608|1
694-29-1947|1
941-53-9541|1
279-24-9389|1
340-31-9379|1
833-93-6426|1
811-14-7955|1
554-74-2628|1
553-94-2832|1
836-43-6087|1
353-01-0067|1
007-74-5034|1
083-09-9537|1
075-82-7418|1
502-75-0160|1
787-65-5174|1
048-38-4756|1
813-41-3666|1
730-16-1205|1
698-15-3495|1
911-11-1030|1
346-92-2302|1
932-34-5727|1
435-75-8495|1
689-73-3079|1
054-06-9911|1
247-76-2941|1
765-79-0534|1
133-54-5958|1
640-28-5847|1
383-39-9480|1
604-17-7205|1
639-16-8228|1
785-85-3157|1
944-61-6269|1
626-13-6770|1
059-67-1011|1
130-45-3759|1
056-15-3151|1
050-22-3853|1
634-29-0578|1
987-06-3665|1
901-09-5741|1
587-42-8958|1
169-46-9106|1
978-82-1767|1
427-51-4159|1
918-58-5992|1
484-26-9330|1
572-55-0169|1
406-59-9439|1
438-15-5628|1
258-95-5613|1
261-72-0395|1
103-47-2617|1
206-96-9900|1
465-08-3247|1
139-62-7055|1
969-71-7108|1
459-50-7977|1
434-33-5359|1
557-19-8256|1
951-73-3100|1
348-72-8643|1
615-17-7823|1
377-81-1100|1
338-28-2927|1
943-11-4716|1
692-27-9661|1
239-47-4356|1
852-80-4524|1
763-82-3953|1
504-55-2894|1
436-26-2304|1
680-12-3568|1
460-52-4571|1
923-59-8997|1
601-12-2259|1
505-49-2226|1
065-86-9148|1
859-71-2625|1
874-50-9210|1
412-85-3391|1
387-87-2703|1
820-90-0251|1
063-27-9893|1
115-23-7441|1
509-32-8752|1
536-25-6784|1
227-26-3365|1
173-44-6806|1
375-58-5399|1
967-80-6215|1
436-05-6712|1
118-54-7201|1
629-78-2195|1
201-44-2275|1
234-95-6331|1
171-35-3982|1
387-34-2449|1
243-19-5932|1
003-22-4336|1
590-45-3249|1
485-10-4572|1
368-68-1836|1
073-39-7790|1
155-90-4708|1
459-03-8157|1
109-94-4897|1
048-21-2263|1
142-58-4672|1
377-20-8630|1
078-12-3219|1
287-04-3343|1
894-71-3483|1
770-86-2706|1
450-10-9591|1
619-23-4321|1
774-78-1596|1
777-89-2749|1
943-54-2422|1
099-34-5139|1
989-99-4858|1
321-99-2758|1
457-86-8665|1
137-56-3102|1
467-34-0739|1
219-60-1059|1
267-52-3483|1
036-60-4095|1
703-30-2218|1
047-34-4978|1
092-79-3722|1
834-78-8744|1
785-13-1031|1
683-17-3637|1
565-64-2194|1
849-31-5549|1
201-72-9440|1
137-83-8207|1
166-95-3885|1
077-62-6943|1
054-41-5260|1
369-05-7684|1
938-63-5584|1
200-43-4690|1
003-58-3608|1
984-47-9650|1
190-85-9905|1
667-84-6178|1
554-95-9643|1
551-67-8254|1
486-71-5119|1
409-63-7516|1
837-20-5931|1
451-91-6770|1
996-01-2905|1
475-14-2479|1
460-18-4853|1
423-88-7630|1
704-39-5644|1
908-81-0888|1
804-39-9642|1
733-71-7258|1
957-59-9542|1
609-15-2728|1
372-74-9426|1
314-67-8443|1
328-08-8221|1
716-10-4879|1
340-07-8224|1
749-70-2424|1
188-93-3817|1
504-65-5250|1
713-27-2881|1
565-52-5395|1
294-85-0340|1
213-06-1469|1
820-39-7167|1
720-58-7364|1
267-09-2950|1
476-39-6509|1
903-21-8889|1
712-42-2175|1
891-86-0924|1
418-60-4068|1
556-76-5609|1
283-42-2408|1
454-13-0112|1
675-92-3149|1
526-47-3488|1
645-24-5593|1
230-24-8707|1
637-66-3096|1
650-58-4288|1
816-32-1837|1
055-40-7893|1
310-17-8180|1
176-98-6647|1
055-03-2651|1
640-23-2799|1
574-19-9548|1
868-25-6300|1
533-19-3645|1
536-91-1015|1
252-63-8412|1
812-64-8064|1
827-62-5257|1
525-22-3034|1
531-47-2538|1
894-18-2138|1
606-99-4334|1
030-08-3954|1
474-94-0754|1
554-52-2151|1
425-77-2446|1
716-92-3519|1
823-24-3851|1
459-81-6068|1
754-05-9705|1
651-34-7761|1
376-64-0120|1
151-93-9217|1
668-22-5556|1
446-34-6896|1
731-28-0996|1
311-10-4420|1
059-81-5456|1
901-08-9334|1
828-15-1851|1
826-28-0279|1
425-82-6100|1
299-18-8830|1
203-28-8434|1
323-05-7025|1
796-38-9042|1
695-73-5385|1
507-44-9479|1
528-59-5235|1
231-47-5673|1
079-32-7833|1
736-84-9461|1
528-03-5155|1
080-43-0965|1
217-11-8265|1
598-73-7659|1
843-11-6936|1
030-14-4193|1
646-32-8319|1
080-89-2299|1
087-07-7029|1
316-13-9522|1
061-59-2069|1
756-27-3566|1
389-61-2960|1
442-29-3361|1
122-93-8565|1
757-39-3689|1
873-05-1887|1
364-09-5222|1
115-45-1247|1
286-99-3630|1
394-90-9827|1
874-54-1499|1
559-09-8371|1
337-64-5174|1
124-21-0287|1
496-95-9663|1
374-33-6813|1
334-44-0755|1
763-69-4961|1
685-64-8206|1
232-11-6227|1
933-05-3899|1
354-25-3915|1
706-20-3006|1
532-54-4088|1
671-24-8854|1
494-62-4895|1
159-91-6643|1
682-06-4588|1
907-11-8423|1
654-87-4448|1
017-11-5373|1
894-19-1562|1
639-15-7112|1
575-67-1303|1
381-80-9053|1
666-10-4554|1
611-19-0236|1
331-08-1910|1
958-25-9888|1
931-45-1365|1
549-06-3243|1
855-52-4316|1
871-77-0503|1
729-85-4761|1
778-58-2455|1
534-30-2573|1
553-24-0186|1
387-05-6831|1
421-68-0315|1
346-93-9391|1
168-71-6964|1
575-03-6139|1
806-52-2871|1
474-79-3155|1
405-88-3365|1
547-55-4902|1
945-43-9502|1
731-38-2054|1
118-17-0096|1
641-44-8299|1
400-52-8405|1
112-56-1470|1
779-21-5578|1
631-73-7762|1
970-08-4456|1
703-98-1619|1
347-87-1326|1
541-40-5117|1
988-44-3302|1
491-46-8634|1
604-17-0903|1
457-08-2699|1
475-30-3195|1
190-77-3492|1
932-32-6963|1
174-76-2978|1
759-42-1804|1
847-30-5607|1
697-86-1244|1
329-13-1263|1
816-29-7466|1
694-03-5634|1
686-51-0063|1
176-23-6879|1
842-16-1061|1
783-61-0869|1
815-81-6743|1
033-73-0423|1
683-75-8700|1
529-76-2147|1
146-15-1717|1
194-37-4792|1
602-24-2868|1
133-49-2483|1
292-58-1865|1
492-01-1377|1
455-91-2501|1
038-51-3075|1
452-78-5572|1
704-02-2706|1
693-16-7532|1
791-04-0822|1
516-65-7842|1
627-18-3707|1
800-68-3268|1
426-74-1475|1
855-19-7512|1
732-08-8459|1
964-11-6327|1
864-74-5884|1
921-89-2270|1
017-44-3317|1
495-50-5535|1
105-97-3562|1
354-82-7331|1
879-24-8307|1
980-03-0436|1
410-85-8204|1
519-96-0816|1
907-82-9225|1
450-65-9078|1
196-70-2827|1
144-78-2431|1
995-93-2409|1
594-75-2147|1
395-38-2471|1
113-09-8704|1
802-88-7154|1
545-51-0496|1
407-50-4786|1
250-59-6729|1
631-65-3240|1
448-16-1228|1
451-73-4536|1
588-98-0950|1
802-81-0971|1
606-13-5821|1
834-79-7420|1
053-65-7685|1
193-65-1929|1
233-73-2869|1
764-74-3432|1
568-96-0968|1
890-94-2212|1
125-66-3494|1
417-22-8979|1
620-74-6963|1
952-80-3728|1
896-42-7932|1
930-58-0073|1
555-26-5069|1
929-22-9985|1
167-82-2406|1
752-24-8528|1
001-71-1774|1
361-71-1323|1
393-63-4334|1
870-57-9086|1
496-28-9362|1
914-86-3294|1
550-64-3840|1
090-34-6910|1
714-20-4450|1
351-25-3910|1
657-86-5074|1
843-95-0860|1
196-54-7054|1
661-54-9436|1
574-68-6837|1
598-43-9367|1
063-26-9552|1
911-20-5977|1
469-91-3796|1
486-65-5157|1
687-05-3852|1
043-22-7034|1
401-65-3285|1
850-72-3325|1
624-89-0987|1
440-52-6506|1
008-12-7610|1
508-29-9973|1
436-74-6667|1
909-38-0415|1
706-71-8888|1
190-97-4966|1
558-53-4714|1
980-20-7804|1
608-22-5338|1
623-29-3128|1
499-03-3951|1
729-48-5306|1
754-18-7533|1
388-61-4673|1
037-49-2784|1
287-15-0099|1
444-43-9154|1
602-88-9841|1
180-03-9191|1
980-90-0764|1
464-81-4588|1
354-41-3461|1
646-97-2298|1
358-44-7945|1
743-17-9248|1
005-94-7054|1
502-32-0683|1
524-18-8530|1
397-89-1468|1
411-55-4521|1
611-77-2791|1
677-92-7935|1
009-68-0808|1
932-64-1666|1
780-09-9991|1
121-86-7112|1
060-18-0835|1
214-48-5787|1
009-94-6340|1
606-95-5139|1
200-24-4275|1
777-74-6609|1
515-07-2464|1
132-99-2608|1
625-57-6806|1
901-74-0938|1
854-28-0382|1
436-35-3747|1
369-40-2956|1
700-67-9846|1
160-40-7261|1
567-73-4054|1
739-01-3384|1
338-60-7923|1
465-92-1795|1
822-59-9087|1
898-11-1958|1
540-75-6801|1
476-76-8835|1
053-41-3493|1
365-81-3976|1
262-97-5929|1
535-06-8368|1
275-17-7413|1
755-52-6710|1
246-97-4238|1
195-55-8087|1
387-80-5623|1
789-62-6508|1
047-10-9691|1
522-68-5935|1
989-97-7905|1
395-21-9562|1
